Review,Product,Rating,Username,Date
tipe kulitku normal,Azarine Retinol Smooth Glowing Serum 20ml,bintang 5,nak,2024-01-26
mantep banget jerawat aku langsung pada kering,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Dewi,2024-01-25
sudah sampai dengan selamat. terima kasih bajyak,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,N***i,2024-01-25
tipe kulitku normal tipe kulitku kering tipe kulitku berminyak,Azarine Ultralight Hydraglow Day Cream SPF 30 PA+++ C White 25gr,bintang 5,D***i,2024-01-25
"as usual bagus bgt, udh repurchase kesekian kali, memplump kan bibir melembabkan dan bikin warna jd cerah kalo dicombine sama pure paw paw",[Twin pack] Azarine Magic Colour Lip Serum 3.5ml [2x3.5ml] Lip Balm,bintang 5,I***l,2024-01-25
Bagus memuaskan,[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 5,R***n,2024-01-25
masalah kulitku jerawat masalah kulitku pori besar tipe kulitku kombinasi tipe kulitku sensitif,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Y***a,2024-01-25
Mantul,Azarine Retinol Smooth Glowing Serum 20ml,bintang 5,Nurul,2024-01-25
pesanan sesuai,Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 5,anggarini,2024-01-25
No review found,[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 1,Lili,2024-01-25
"mkasih pesanan sudah sesuai pesanan saya,
pengiriman cepat matappppp....",Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Moist 30g,bintang 5,Puji,2024-01-25
masalah kulitku jerawat masalah kulitku pori besar,AZARINE TONER 90ml,bintang 5,AISYAH,2024-01-25
"sesuai pesanan, pengiriman cepat dan pengemasan bagus sekalii. mantappp",[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 5,P***i,2024-01-25
tefima kasih pesena. nya uxah sampai..sudah cocok pakai skincare dari merk azarine kualitas baguss harga juga terjangkou...,Azarine Moisturizer Advanced Youth & Serum Retinol Complex [2 PCS],bintang 5,e***h,2024-01-25
terima kasih pesenan nya udah sampai udah cocok pakai skincare dari merk azarine ringan d pakai nya bikin kulit tambah cerah dan lembut,Azarine Hydramax Water Bank Serum 20ml,bintang 5,e***h,2024-01-25
tipe kulitku berminyak,Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 5,Sahda,2024-01-25
Exp masih lama,[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 5,M***d,2024-01-25
Exp masih lama,[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 5,M***d,2024-01-25
Ini serum yang sangat saya suka dari azarine. Teksturnya cair namun agak kental sedikit dan sangat mudah diaplikasikan ke wajah dan salah satu serum yang bagus digunakan jika lagi bruntusan atau menggunakan make up tebal sekalipun karena tetap melembabkan kulit saya,Azarine Hydramax Water Bank Serum 20ml,bintang 5,Tina,2024-01-25
"Ini bener-bener produk azarine yg luar biasa dan tidak pernah membuat saya kecewa. Teksturnya seperti jel namun jika kita aplikasikan ke wajah, berubah menjadi bisa dan setelah dibilas dengan air, wajah saya yg sama sekali tidak dibersihkan dengan micelar water terasa bersih.",[TWIN PACK] Azarine Vitamin Lab Bubble on Me Deep Mask Cleanser 60ml,bintang 5,Tina,2024-01-25
Teksturnya seperti jel namun tidak lengket dan lumayan cepat meresap di  tipe kulitku kombinasi,[TWIN PACK] Azarine CBD Hydraoxidant Ampoule 40ml,bintang 5,Tina,2024-01-25
Ketiganya luar biasa menghidrasi kulit jika digabungkan dan tidak membuat wajah saya gatal.,Azarine 3 Pcs Paket Barrier Moisturizer Series with Sunscreen 30g,bintang 5,Tina,2024-01-25
"sukaa sama sunscreen ini krna dikasi tau temen, udh pembelian kedua sih inii",Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,J***n,2024-01-25
"bau nya enakk, gak nyengat bgt. make nya kulit harus bner bner kering jkalo kena air jadinya agak licin trus lengket. tpi gkpapa sih gk bgitu kerasa. overall sukaa dan semoga cocok",Azarine Body Guard Moisturizer Sunscreen Serum 100ml,bintang 5,J***n,2024-01-25
Done 👍🏻,[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 5,A***i,2024-01-25
tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,Azarine Acne Gentle Cleansing Foam,bintang 5,M***n,2024-01-25
Bagus bgt cocok dikulit laki2 suka bgt lovependkdksnz,[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 5,L***s,2024-01-25
Baikkk,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,S***i,2024-01-25
tipe kulitku berminyak masalah kulitku pori besar,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,R***i,2024-01-25
"packaging aman, bubble wrap tebel dan dikardusin juga. pengiriman cepat.",Azarine Moisturizer Advanced Youth & Serum Retinol Complex [2 PCS],bintang 5,W***a,2024-01-25
"barang sesuai pesanan, expired aman",Azarine Revitalizing Anti Aging Serum 20ml,bintang 5,N***g,2024-01-24
"barang sesuai pesanan, expired aman",Azarine Pore Tightening & Oil Control Moist Serum 20 ml,bintang 5,N***g,2024-01-24
"ok sih, tapi kenapa yg satu ga ada segel nya ya ?",Azarine Body Guard Moisturizer Sunscreen Serum 100ml,bintang 4,Reiza,2024-01-24
"bahannya ringan, mantul",Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,r***a,2024-01-24
tekstur lembut nyaman dikulit cocok banget daahhh,[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 5,irma,2024-01-24
warnanya agak beda sama di etalase jadinya cream agak pink tapi saya suka2 sj. buat nambah koleksi warna lain.,[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 5,Inge,2024-01-24
tipe kulitku berminyak,[Azarine x Marvel] Vitamin C 10% + Diamond Booster Serum 20ml,bintang 5,F***a,2024-01-24
tipe kulitku berminyak,Azarine Acne Spot Serum 20ml,bintang 5,F***a,2024-01-24
"beli twin. yg dikirim cuma 1. difollow up admin katanya mau dikirim diluar toped kekuranganya. maximal 6 hari kerja. ini sudah lebih dari 6 hari kerja. kemudia saya tanya cuma dijawab. PASTI DIKIRIM KOK KAK. really bad attitude !

review saya edit. kekurangan telah dikirim seller. terimakasih azarine masih amanah. next qc nya diperketat . shingga saya konsumen ga perlu repot2 lagi video unboxing krn sudah percaya pada azarine.",[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 4,michael,2024-01-24
parah bangetttt harganyaa.. eeeh besoknya malah turun lg.. pan gemesss... tp lanjut beli lg.. sayaaang klo dilewatin,Azarine Moisturizer Advanced Youth & Serum Retinol Complex [2 PCS],bintang 5,D***h,2024-01-24
"parah banget flash sale nyaa... 

cucok lah ama azarine..",[CLEARANCE SALE] Azarine Twin Pack Sunscreen Mist Micellar Serum 2pcs,bintang 5,D***h,2024-01-24
tipe kulitku berminyak,Azarine Oil Free Brightening Daily Moisturizer,bintang 5,I***e,2024-01-24
"penjual amanah.. barang kurang ... dikirim ulang... mksh ya👃🙏
moga berkah . dagangannya laku",[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 5,Lukmayanti,2024-01-24
"paketnya sudah sampai dengan aman, baru pertama kali pakai nih smg cocok sama kulit wajahku.",Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,A***a,2024-01-24
"Harga lebih murah ditokped ketimbang di keranjang oranye,sejauh ini si belum bikin putih putih banget tp entah kenapa masih cinta produk azarine,Smg pemakaian rutin bikin benar2 wajah putih dan glowing kaya klaimnya",Azarine Ultralight Hydraglow Day Cream SPF 30 PA+++ C White 25gr,bintang 5,M***a,2024-01-24
"Sebenarnya g terlalu suka produk eyebrownya karena isi sedikit bgt dan gampang patah,tapi hasilnya bagus,tolong diperbaiki kekurangan itu azarine ,kl produk yg lain bagus dan suka",[Azarine x Red Velvet] Oh! MY BROW DEFINER 0.06gr,bintang 3,M***a,2024-01-24
"bagus dan suka ,lebih murah ditoko ini ketimbang di keranjang oranye",Azarine Brightening Facial Cleanser 60 Ml,bintang 5,M***a,2024-01-24
sesuai pesanan. pengemasan dan pengiriman oke. makasih,[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 5,S***i,2024-01-24
baru nyoba semoga cocok,Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Moist 30g,bintang 5,F***y,2024-01-24
baru nyoba semoga cocok,Azarine AHA-BHA-PHA Peeling Serum 20ml,bintang 5,F***y,2024-01-24
"Bagus sekali sesuai pesanan sudah order yang keberapa kali, karna sebagus itu dan cocok untuk oily skin.",[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,Fanny,2024-01-24
tipe kulitku berminyak masalah kulitku jerawat,Azarine Acne Gentle Cleansing Foam,bintang 5,s***i,2024-01-24
tipe kulitku berminyak masalah kulitku jerawat,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,novian,2024-01-24
wkwkw mleyot,Azarine Pore Tightening & Oil Control Moist Serum 20 ml,bintang 3,Intan,2024-01-24
so far ini produk paling nyaman buat kulit wajah & pasti beli lagii ❤️❤️❤️❤️❤️,Azarine 3 Pcs Paket Barrier Moisturizer Series with Sunscreen 30g,bintang 5,D***y,2024-01-24
"pengiriman capet, warnanya cakep, rada wangi",[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 5,Widya,2024-01-24
Pengemasannya terlalu lama. gak gercep,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 3,Linda,2024-01-24
"tipe kulitku kombinasi 
best combination sama moisturizer yg ijo",Azarine Acne Gentle Cleansing Foam,bintang 5,T***s,2024-01-24
tipe kulitku berminyak,Azarine Moisturizer Advanced Youth & Serum Retinol Complex [2 PCS],bintang 5,M***i,2024-01-23
baru akan coba moga cocok,Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Moist 30g,bintang 5,a***n,2024-01-23
"baru akan dicoba, moga sesuai deskripsi",Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,a***n,2024-01-23
Pengemasan cepat dan aman,Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,dezy,2024-01-23
Pengemasan cepat dan aman,[Twin Pack] Azarine Barrier Moisturizer Series Pelembab Wajah [2x30g],bintang 5,dezy,2024-01-23
"baru akan coba, moga cocok",Azarine Brightening Facial Cleanser 60 Ml,bintang 5,a***n,2024-01-23
"nympe nya cepett,,  ringan banget di kulit",Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,T***a,2024-01-23
warna lip tint nya saya suka. terimakasih banyak :⁠-⁠),[TWINPACK] Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Widia,2024-01-23
good,[Azarine x Red Velvet] Perfect Ombre Lips Kit,bintang 5,T***a,2024-01-23
"Tipe kulitku combi to oily, serumnya cocok gampang nyerap dan lumayan ngaruh",Azarine AHA-BHA-PHA Peeling Serum 20ml,bintang 4,i***a,2024-01-23
tipe kulitku kombinasi,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,Jamiah,2024-01-23
"udah jadi sunscreen andalan, cocok buat kulit mukaku yg kering, barang sampai dg aman",Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 5,c***a,2024-01-23
tipe kulitku berminyak masalah kulitku pori besar,Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Moist 30g,bintang 5,Y***A,2024-01-23
"worth to buy, 2 items dpt di harga 59k😍 packingnya niat dan aman bgt. thank u somuch azarine&tokped!😭🫵🏻💗 tapi plis non aktifin ekspedisi sicepat, bukannya cepet malah lambat nyampenya😠 masa sda-sub sampe 3hari😠🫵🏻 azarine ngirim pake sapx aja sehari sampe loh, itu mah bukan ekspedisi sicepat tapi silambat😠😠😠",Azarine Moisturizer Advanced Youth & Serum Retinol Complex [2 PCS],bintang 5,Gilang,2024-01-23
"Barang sampai dengan baik, sedikit masalah dalam pengiriman.",Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,D***a,2024-01-23
Bagus dan original pengiriman nya juga cepet banget,Azarine Hair Spa Aloevera 200 gr,bintang 5,Aan,2024-01-23
ok banget 👍👍,[TWINPACK] Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++,bintang 5,s***i,2024-01-23
"Barang sesuai deskripsi. Kemasan dan packing aman dan rapi.
Semoga khasiatnya cocok.
Recommended 👍",Azarine Revitalizing Anti Aging Serum 20ml,bintang 5,Masjhar,2024-01-23
"Barang sesuai deskripsi, kemasan dan packing aman dan rapi.
Tentang khasiat semoga cocok.
Recommended 👍",Azarine Active Bright - Brightening Day Moisturiser SPF 25++ 20gr,bintang 5,Masjhar,2024-01-23
belum dicoba semoga cocok,Azarine Acne Spot Serum 20ml,bintang 5,Armelita,2024-01-23
No review found,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Armelita,2024-01-23
tipe kulitku kombinasi masalah kulitku jerawat,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,a***a,2024-01-23
pengiriman cepat. barang sesuai,Azarine Healthy Glow Skin Kit,bintang 5,F***h,2024-01-23
masalah kulitku jerawat,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Yuliana,2024-01-23
Belum coba yg varian ini mudah2an cocok,Azarine Retinol Smooth Glowing Serum 20ml,bintang 5,Frisco,2024-01-23
Selalu cocok di wajah,[TRIPLEPACK] Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA++,bintang 5,M***d,2024-01-23
"wanginyaa sukak padahal blind buy, semoga cocokk",Azarine Body Guard Moisturizer Sunscreen Serum 100ml,bintang 5,a***s,2024-01-23
"tipe kulitku kering, pakai sunscreen ini lebih lembab, bagus produknya. terimakasih semoga bermanfaat ya",[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,TRIO,2024-01-23
tipe kulitku berminyak,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,R***a,2024-01-23
tipe kulitku normal,Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Moist 30g,bintang 5,TriyaFiryal,2024-01-23
"Kalau urusan sunscreen, produk ini adalah favorit. 👍🏻",[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 5,R***o,2024-01-23
thank u min ss tiba dengan aman,[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 5,u***i,2024-01-23
tipe kulitku kering,[TWINPACK] Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++,bintang 5,R***a,2024-01-23
Ternyata wanginya ga seperti yg diharapkan. Tp efeknya di kulit tetep bagus.,Azarine Body Guard Moisturizer Sunscreen Serum 100ml,bintang 4,Sabina,2024-01-23
"Lumayan dapet diskon. Tapi pengirimannya lama🥹
Belum bisa review, baru pembelian pertama",Azarine Niacinamide 5% + Moisture Sepiwhite Serum 20ml,bintang 5,Intan,2024-01-23
belum coba. beli karena disaranin. semoga cocok. packingnya juga aman. pengirimannya lumayaan tipe kulitku kombinasi,Azarine Retinol Smooth Glowing Serum 20ml,bintang 4,Chintya,2024-01-23
abguusss,Azarine Retinol Smooth Glowing Serum 20ml,bintang 5,DWI,2024-01-23
"sunscreen enak mudah menyerap krn texture gel, cuman disayangkan krn lubang tubenya gede jadi kalo pakai dosis 2 jari gendut tuh radak susah, mungkin bisa diperbaiki dari segi packaging  tipe kulitku kombinasi",[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 4,I***e,2024-01-23
tipe kulitku normal tipe kulitku berminyak masalah kulitku jerawat tipe kulitku kombinasi,[TWINPACK] Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Mainan,2024-01-23
tipe kulitku berminyak,Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,R***a,2024-01-23
sudah sering beli dan belum ada yg tidak sesuai dengan produknya,Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 5,Yeska,2024-01-23
"tipe kulitku kombinasi masalah kulitku kerutan masalah kulitku pori besar
bagus banget muka ku jadi lebih haluss",Azarine AHA-BHA-PHA Peeling Serum 20ml,bintang 5,N***o,2024-01-23
barang sudah sampai dengan selamat. tks,[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 5,Gunar,2024-01-23
Cocok untuk kulit kering,Azarine Niacinamide 10%+Dipotassium Glycyrrhizate Glorious Serum 20ml,bintang 5,F***x,2024-01-23
"tipe kulitku kering mayan bantu sii, btw tutupnya yg dalem susah banget di buka😭",Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Moist 30g,bintang 5,a***u,2024-01-23
tipe kulitku kombinasi,Azarine Moisturizer Advanced Youth & Serum Retinol Complex [2 PCS],bintang 5,o***v,2024-01-23
"Setelah menggunakan 2 produk ini selama beberapa hari, kulit wajah yang tadinya kering sekarang terasa lembab 🫰🏻 love it!",Azarine Skin Power Combo Paket Mencerahkan & Menghaluskan [2 x 20 ml],bintang 5,Veby,2024-01-23
tipe kulitku berminyak masalah kulitku jerawat,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,N***g,2024-01-23
2 minggu baru sampe,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 1,V***a,2024-01-23
"cocok di kulit yg sensitif, teksturnya ga lengket",Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Nancy,2024-01-23
tipe kulitku berminyak,[Combo Protection] Azarine Sunscreen Gel + Body Guard Sunscreen Serum,bintang 5,dani,2024-01-23
tipe kulitku berminyak,Azarine Oil Free Brightening Daily Moisturizer,bintang 5,dani,2024-01-23
pengiriman lama dari sebelum tahun baru dan paket tidak saya terima. ekspedisi nyasar kirim paket nya.,Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 1,S***a,2024-01-23
Cantik warnanya dan ternyata pigmented bgt ya,[Azarine x Red Velvet] Sweet Treats Eyeshadow [5.5 gr],bintang 5,A***a,2024-01-23
"Cocok, udah sering pake. OK.",[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 5,N***a,2024-01-23
udah sering repeat order. ok,Azarine Oil Free Brightening Daily Moisturizer,bintang 5,N***a,2024-01-23
tipe kulitku berminyak,Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Moist 30g,bintang 5,R***a,2024-01-23
Aku masih belum pernah coba tapi semoga nanti sesuai expetasii. Barangnya sampe dengan aman plus bubble wrapnya tebel bangettttt.,Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Elsa,2024-01-23
"packingnya niat bgt padahal cuma beli lip cream, so aman bgt nyampe ke cust😭💗 warnanya cantik buat ombre😍 thx u tokped&azarine!💗",[Azarine x Red Velvet] Simply Chic Lips Kit Velvety Lippie Cream 2pcs,bintang 5,Gilang,2024-01-23
No review found,Azarine AHA-BHA-PHA Peeling Serum 20ml,bintang 5,Zaki,2024-01-23
barang dikirim cuma 1 padahal beli twin wkwkwk. halo azarine kalo mau aku ubah ratingnya tolong kirim barang kurangnya yg harusnya jadi hak saya ya!!,[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 1,Jovita,2024-01-23
"lucuuu bgt warnanya hihi, liat punya temen bagus jadi aku ikut beli >_<",[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 5,E***i,2024-01-23
sudah tube ke 3 🫶🏻🫶🏻 bagus bgt cocok buatku,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,E***i,2024-01-23
"tipe kulitku kombinasi, masalah kulitku pori besar",Azarine Pore Tightening & Oil Control Moist Serum 20 ml,bintang 5,R***a,2024-01-23
mantap sesuk order neh ✌️,Azarine Barrier Moisturizer Series Pelembab Wajah Cream Gel Moist 30g,bintang 5,R***a,2024-01-23
"warnanya cantikkk, suka ❤️❤️❤️",[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 5,nabilah,2024-01-23
"buat akuu, ini enak banget ss nya, nggak lengket, finish nya enak banget di kulitku yg oilyy. sukaaa❤️❤️",Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,nabilah,2024-01-23
"ini cocok buat kulit sensitif oily acne prone kaya akuuuu, nggak perih, dan nggak bikin keringgg sukakk❤️❤️",Azarine Micellar Water 90 ml,bintang 5,nabilah,2024-01-23
warnanya nude bangettt. beda sama di foto.,[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 2,Siska,2024-01-23
exp lama packsging rapi cpet bgt sampe sukses trus ajarin,Azarine Moisturizer Advanced Youth & Serum Retinol Complex [2 PCS],bintang 5,Ivan,2024-01-23
tipe kulitku berminyak tipe kulitku kering,Azarine Sunscreen Gel SPF45 PA++++ & Vitamin C 10% / Niacinamide 10%,bintang 5,M***a,2024-01-23
"Lotion nya bagus banget,teksturnya light watery gitu terus easy di apply ke kulit, nyerap nya cepet dan melembapkan banget gitu oya ini juga spf 50 juga lagi beneran bakal repurchase sih kalo abis hihi",[EXCLUSIVE DEALS] Azarine Body Guard Sunscreen Sunproof Sun O'clock,bintang 5,Aulia,2024-01-23
"Barang sesuai pesanan, barang bagus",Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 5,M***a,2024-01-23
Barangnya sesuai pesanan,Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 5,M***a,2024-01-23
nice,Azarine Acne Gentle Cleansing Foam,bintang 5,K***h,2024-01-23
tipe kulitku kering,AZARINE TONER 90ml,bintang 5,F***h,2024-01-23
"Baru mau coba pertama kali, semoga cocok.Next order lagi",Azarine 2 Pcs Paket Barrier Moisturizer Series with Serum 30g,bintang 5,A***f,2024-01-23
"tipe kulitku kering,  cocok, ringan dipakai, no white cast, cepat meresap, tidak bikin muka kilang"" minyak",Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,A***y,2024-01-23
sunscreen favorit akuh. repurchase berkali2 tipe kulitku normal,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,vitria,2024-01-23
tipe kulitku kering,Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,salsa,2024-01-23
tipe kulitku kombinasi,Azarine Retinol Smooth Glowing Serum 20ml,bintang 5,G***d,2024-01-23
"Cocok banget di kulitku yg oily, seenak itu",Azarine Oil Free Brightening Daily Moisturizer,bintang 5,A***i,2024-01-23
tipe kulitku berminyak,Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 5,Renny,2024-01-23
mudah2an cocok,Azarine AHA-BHA-PHA Peeling Serum 20ml,bintang 5,munjiah,2024-01-23
Pengiriman lama,[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 4,M***a,2024-01-23
exp panjang. Thx,[TWINPACK] Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Cindy,2024-01-23
cocok di aku gess tipe kulitku berminyak,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,C***a,2024-01-23
Baguss,[Twin Pack] Azarine Hydramax-C Sunscreen Serum SPF50 PA++++ 40ml,bintang 5,B***a,2024-01-23
"diterima dalam kondisi baik
semoga cocok",[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 5,Alvina,2024-01-23
"barang original dan pengiriman cepat, semoga cocok karena baru pertama kali coba",Azarine Pore & Oily Skin Treatment Series (3x20ml),bintang 5,D***n,2024-01-23
"barang aman, pemakaian pertama kali semoga cocok",Azarine Calming Skin Pair Serum 20ml,bintang 5,W***a,2024-01-23
No review found,Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,W***a,2024-01-23
"pemakaian pertama kali oke, semoga cocok biar gk gonta ganti lagi :')",Azarine AHA-BHA-PHA Peeling Serum 20ml,bintang 5,W***a,2024-01-23
"sudah repeat order yg kesekian kali nya, dapet potongan harga + diakon sampe 30 rb jadi berasa bayar 2 produk hehe + cashback 10 rb, sering2 pantengin promo & flash sale aja, thanks good luck",Azarine Cicamide Barrier Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Arry,2024-01-23
"tipe kulitku kering, berjerawat, dan jerawatan",Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 4,D***a,2024-01-23
"produknya oke, ga usah ditanya lah ya kualitasnya. tp pengiriman cenderung lama, bs jd krn sy order akhir tahun ya jd kepotong banyak libur",[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 5,F***a,2024-01-23
bahannya ringan langsung nyerap ke kulit..teksturnya agak kental tpi g yg berat gt...,AZARINE TONER 90ml,bintang 5,Puthri,2024-01-23
"gampang terserap
ringan
no whitecast",Azarine Hydramax-C Sunscreen Serum SPF 50 PA++++ 40 ml,bintang 5,A***i,2024-01-23
tipe kulitku berminyak tipe kulitku sensitif masalah kulitku jerawat,[TWINPACK] Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,gita,2024-01-23
sun screen azarine mah terbukti juara buat kulit berminyak.,Azarine Bright Protection Kit,bintang 5,I***a,2024-01-23
suka banget sama liptint azarine yg warna ini karna bikin muka jadi keliatan fresh dan liptintnya wangi. isinya juga banyakkk,[Azarine x Red Velvet] Tinted Lippie Cake Lip Tint 2.9ml,bintang 5,Rafika,2024-01-23
baru mau coba sunscreen ini semoga cocokk. pengirimannya cepat dan aman,Azarine Calm My Acne Sunscreen Moisturiser SPF35 PA+++ 40ml,bintang 5,Rafika,2024-01-23
"kenapa ya ga baca pesanan saya ,saya pesen dua kok dateng satu",[Twin Pack Gel] Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml,bintang 1,Nasywa,2024-01-23
tipe kulitku kombinasi,[GEL] Azarine Hydrashoothe Sunscreen Gel SPF45++++ 50ml,bintang 4,Kharisma,2024-01-23
"Packing tebal aman, pengiriman cepat, produk lebih murah dari di toko offline
So far pake micellar ini sangat ringan
Cocok utk kulit sensitif
Meski utk mengangkat kotoran hrs dilakukan berulang tp gpp namanya jg murah xixi",Azarine Micellar Water 90 ml,bintang 5,T***s,2024-01-23
"tipe kulitku kombinasi tipe kulitku sensitif masalah kulitku kerutan masalah kulitku pori besar
semoga cocok.. krna pake produk azarine yg lain cocok2 aja sih..",Azarine Pore Tightening & Oil Control Moist Serum 20 ml,bintang 5,tri,2024-01-23
